YP_005854714	385818324	NC_017470	Lactobacillus amylovorus GRL1118| Bacteria; Firmicutes; Bacilli; Lactobacillales; Lactobacillaceae; Lactobacillus.	LAB52_09005	complement(1752148..1752927)	"chromosome partitioning protein para"
YP_008036823	507515206	NC_021287	Burkholderia sp. RPE64| Bacteria; Proteobacteria; Betaproteobacteria; Burkholderiales; Burkholderiaceae; Burkholderia.	BRPE64_ACDS06730	700630..701718	"cobyrinic acid ac-diamide synthase"
YP_948620	119962025	NC_008711	Arthrobacter aurescens TC1| Bacteria; Actinobacteria; Actinobacteridae; Actinomycetales; Micrococcineae; Micrococcaceae; Arthrobacter.	AAur_2911	3194387..3195583	"flp pilus assembly protein CpaE"
YP_001678805	167628306	NC_010337	Heliobacterium modesticaldum Ice1| Bacteria; Firmicutes; Clostridia; Clostridiales; Heliobacteriaceae; Heliobacterium.	HM1_0175	complement(605846..606634)	"hypothetical protein"
YP_008370138	529054549	NC_021915	Corynebacterium maris DSM 45190| Bacteria; Actinobacteria; Actinobacteridae; Actinomycetales; Corynebacterineae; Corynebacteriaceae; Corynebacterium.	B841_00840	178856..179866	"hypothetical protein"
YP_008096559	512578918	NC_021491	Pseudomonas putida H8234| Bacteria; Proteobacteria; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas.	L483_23990	complement(5077243..5078031)	"cobyric acid synthase"
YP_003797983	302037661	NC_014355	Candidatus Nitrospira defluvii| Bacteria; Nitrospirae; Nitrospirales; Nitrospiraceae; Nitrospira.	NIDE2345	complement(2295062..2296009)	"putative septum site-determining protein MinD"
YP_003276126	264676220	NC_013446	Comamonas testosteroni CNB-2| Bacteria; Proteobacteria; Betaproteobacteria; Burkholderiales; Comamonadaceae; Comamonas.	CtCNB1_0084	complement(91536..92348)	"septum site-determining protein MinD"
YP_003560721	294497021	NC_014019	Bacillus megaterium QM B1551| Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae; Bacillus.	BMQ_0174	150012..151085	"ATP-binding Mrp protein"
YP_642721	108802525			
YP_008185854	522817625	NC_021714	Alteromonas macleodii str. 'Ionian Sea UM4b'| Bacteria; Proteobacteria; Gammaproteobacteria; Alteromonadales; Alteromonadaceae; Alteromonas.	I636_19575	complement(4427087..4427881)	"chromosome partitioning transcriptional regulator"
YP_001987428	191638262	NC_010999	Lactobacillus casei BL23| Bacteria; Firmicutes; Bacilli; Lactobacillales; Lactobacillaceae; Lactobacillus.	LCABL_14890	1413618..1414415	"septum formation-inhibiting ATPase, ATPase ParA-type"
YP_006354617	389852383	NC_017946	Pyrococcus sp. ST04| Archaea; Euryarchaeota; Thermococci; Thermococcales; Thermococcaceae; Pyrococcus.	Py04_0960	964538..965425	"MRP family nucleotide-binding protein"
YP_001490520	157737836	NC_009850	Arcobacter butzleri RM4018| Bacteria; Proteobacteria; Epsilonproteobacteria; Campylobacterales; Campylobacteraceae; Arcobacter.	Abu_1602	complement(1612386..1613162)	"chromosome partitioning ATPase ParA"
YP_005613640	384222474	NC_017249	Bradyrhizobium japonicum USDA 6| Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Bradyrhizobiaceae; Bradyrhizobium.	BJ6T_88100	9145879..9146547	"hypothetical protein"
YP_005508790	384126176	NC_017160	Yersinia pestis D182038| Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacteriales; Enterobacteriaceae; Yersinia.	YPD8_1714	2182328..2183140	"septum site-determining protein"
YP_008007780	506927330	NC_021251	Mycobacterium tuberculosis CCDC5079| Bacteria; Actinobacteria; Actinobacteridae; Actinomycetales; Corynebacterineae; Mycobacteriaceae; Mycobacterium; Mycobacterium tuberculosis complex.	CFBS_2944	3089896..3091659	"hypothetical protein"
NP_863966	32470973	NC_005027	Rhodopirellula baltica SH 1| Bacteria; Planctomycetes; Planctomycetia; Planctomycetales; Planctomycetaceae; Rhodopirellula.	RB539	298032..299390	"competence-damage inducible protein CinA"
YP_580323	93005886	NC_007969	Psychrobacter cryohalolentis K5| Bacteria; Proteobacteria; Gammaproteobacteria; Pseudomonadales; Moraxellaceae; Psychrobacter.	Pcryo_1058	1273810..1274589	"cobyrinic acid a,c-diamide synthase"
YP_676531	110636323	NC_008254	Chelativorans sp. BNC1| Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Phyllobacteriaceae; Chelativorans.	Meso_3999	4305107..4306375	"response regulator receiver protein"
YP_002550529	222149572	NC_011989	Agrobacterium vitis S4| Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Rhizobiaceae; Rhizobium/Agrobacterium group; Agrobacterium.	Avi_3507	complement(2907370..2908185)	"cell division inhibitor"
YP_002878042	229607394	NC_012668	Vibrio cholerae MJ-1236| Bacteria; Proteobacteria; Gammaproteobacteria; Vibrionales; Vibrionaceae; Vibrio.	VCD_002305	1411322..1412098	"chromosome (plasmid) partitioning protein ParA/sporulation initiation inhibitor protein soj"
YP_005187213	378778771	NC_016811	Legionella pneumophila subsp. pneumophila ATCC 43290| Bacteria; Proteobacteria; Gammaproteobacteria; Legionellales; Legionellaceae; Legionella.	lp12_2880	3234010..3234780	"sporulation initiation inhibitor protein Soj"
NP_772581	27381052	NC_004463	Bradyrhizobium diazoefficiens USDA 110| Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Bradyrhizobiaceae; Bradyrhizobium.	bll5941	complement(6533382..6534044)	"partition protein"
YP_244992	66770230	NC_007086	Xanthomonas campestris pv. campestris str. 8004| Bacteria; Proteobacteria; Gammaproteobacteria; Xanthomonadales; Xanthomonadaceae; Xanthomonas.	XC_3933	4646888..4647685	"chromosome partitioning protein"
YP_005653262	384438538	NC_017278	Thermus sp. CCB_US3_UF1| Bacteria; Deinococcus-Thermus; Deinococci; Thermales; Thermaceae; Thermus.	TCCBUS3UF1_1380	complement(153416..154378)	"Chromosome partitioning ATPase, ParA"
YP_871762	117922570	NC_008577	Shewanella sp. ANA-3| Bacteria; Proteobacteria; Gammaproteobacteria; Alteromonadales; Shewanellaceae; Shewanella.	Shewana3_4139	complement(4971380..4972168)	"chromosome segregation ATPase"
YP_005885986	385332035	NC_017506	Marinobacter adhaerens HP15| Bacteria; Proteobacteria; Gammaproteobacteria; Alteromonadales; Alteromonadaceae; Marinobacter.	HP15_2294	complement(2415721..2416542)	"chromosome partitioning protein ParA"
YP_001688992	169235792	NC_010364	Halobacterium salinarum R1| Archaea; Euryarchaeota; Halobacteria; Halobacteriales; Halobacteriaceae; Halobacterium.	OE2378R	complement(711293..712264)	"ParA domain-containing protein"
YP_003815053	302346755	NC_014371	Prevotella melaninogenica ATCC 25845| Bacteria; Bacteroidetes; Bacteroidia; Bacteroidales; Prevotellaceae; Prevotella.	HMPREF0659_A7013	complement(796318..797421)	"hypothetical protein"
YP_003247738	261403514	NC_013407	Methanocaldococcus vulcanius M7| Archaea; Euryarchaeota; Methanococci; Methanococcales; Methanocaldococcaceae; Methanocaldococcus.	Metvu_1403	complement(1408192..1409061)	"ParA/MinD-like ATPase"
YP_005877779	385323340	NC_017501	Neisseria meningitidis 8013| Bacteria; Proteobacteria; Betaproteobacteria; Neisseriales; Neisseriaceae; Neisseria.	NMV_0208	187595..188368	"putative ATPase"
YP_008663402	550889310	NC_022567	Adlercreutzia equolifaciens DSM 19450| Bacteria; Actinobacteria; Coriobacteridae; Coriobacteriales; Coriobacterineae; Coriobacteriaceae; Adlercreutzia.	AEQU_0008	5169..6164	"chromosome segregation ATPase"
YP_005688630	385779465	NC_017304	Ruminiclostridium thermocellum DSM 1313| Bacteria; Firmicutes; Clostridia; Clostridiales; Ruminococcaceae; Ruminiclostridium.	Clo1313_2138	complement(2508224..2509024)	"septum site-determining protein MinD"
YP_006909611	410657240	NC_018866	Dehalobacter sp. DCA| Bacteria; Firmicutes; Clostridia; Clostridiales; Peptococcaceae; Dehalobacter.	DHBDCA_p597	598059..599144	"cobyrinic acid ac-diamide synthase"
YP_247419	67459796			
YP_004384095	330507667	NC_015416	Methanosaeta concilii GP6| Archaea; Euryarchaeota; Methanomicrobia; Methanosarcinales; Methanosaetaceae; Methanosaeta.	MCON_1653	complement(1414750..1415526)	"carbon monoxide dehydrogenase accessory protein"
YP_007157921	440683126	NC_019771	Anabaena cylindrica PCC 7122| Bacteria; Cyanobacteria; Nostocales; Nostocaceae; Anabaena.	Anacy_3618	complement(4129061..4130572)	"Cobyrinic acid ac-diamide synthase"
YP_007083827	428210683	NC_019693	Oscillatoria acuminata PCC 6304| Bacteria; Cyanobacteria; Oscillatoriophycideae; Oscillatoriales; Oscillatoria.	Oscil6304_0152	complement(187858..189759)	"arsenite-activated ATPase ArsA"
YP_002515112	220936213	NC_011901	Thioalkalivibrio sulfidiphilus HL-EbGr7| Bacteria; Proteobacteria; Gammaproteobacteria; Chromatiales; Ectothiorhodospiraceae; Thioalkalivibrio.	Tgr7_3056	complement(3202092..3202844)	"ParaA family ATPase"
YP_006842480	407722819	NC_018701	Sinorhizobium meliloti Rm41| Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Rhizobiaceae; Sinorhizobium/Ensifer group; Sinorhizobium.	BN406_05198	complement(128380..129645)	"replication protein A"
YP_002868733	229603415	NC_012659	Bacillus anthracis str. A0248| Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae; Bacillus; Bacillus cereus group.	BAA_4699	complement(4255339..4256136)	"septum site-determining protein MinD"
YP_004749497	340782890	NC_015850	Acidithiobacillus caldus SM-1| Bacteria; Proteobacteria; Gammaproteobacteria; Acidithiobacillales; Acidithiobacillaceae; Acidithiobacillus.	Atc_2147	2193886..2194533	"partition-like protein"
YP_005934326	386016041	NC_017531	Pantoea ananatis AJ13355| Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacteriales; Enterobacteriaceae; Pantoea.	PAJ_1450	1748780..1749592	"septum site-determining protein MinD"
YP_002941995	239813085	NC_012791	Variovorax paradoxus S110| Bacteria; Proteobacteria; Betaproteobacteria; Burkholderiales; Comamonadaceae; Variovorax.	Vapar_0066	complement(61734..62549)	"septum site-determining protein MinD"
YP_007073300	427726023	NC_019683	Leptolyngbya sp. PCC 7376| Bacteria; Cyanobacteria; Oscillatoriophycideae; Oscillatoriales; Leptolyngbya.	Lepto7376_4358	complement(4866771..4867727)	"CobQ/CobB/MinD/ParA nucleotide binding domain-containing protein"
YP_004280070	325168280	NC_015184	Agrobacterium sp. H13-3| Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Rhizobiaceae; Rhizobium/Agrobacterium group; Agrobacterium.	AGROH133_14125	1..1284	"replication protein A"
YP_004556204	334346567			
YP_006413175	390949416	NC_018012	Thiocystis violascens DSM 198| Bacteria; Proteobacteria; Gammaproteobacteria; Chromatiales; Chromatiaceae; Thiocystis.	Thivi_1019	complement(1110735..1112780)	"chromosome partitioning ATPase"
YP_007832330	479203739	NC_021040	Roseburia intestinalis M50/1| Bacteria; Firmicutes; Clostridia; Clostridiales; Lachnospiraceae; Roseburia.	ROI_22950	2319883..2320710	"septum site-determining protein MinD"
YP_003031130	253798129	NC_012943	Mycobacterium tuberculosis KZN 1435| Bacteria; Actinobacteria; Actinobacteridae; Actinomycetales; Corynebacterineae; Mycobacteriaceae; Mycobacterium; Mycobacterium tuberculosis complex.	TBMG_01187	complement(1316783..1318546)	"hypothetical protein"
YP_003994917	312143471	NC_014654	Halanaerobium hydrogeniformans| Bacteria; Firmicutes; Clostridia; Halanaerobiales; Halanaerobiaceae; Halanaerobium.	Halsa_1131	1274321..1275115	"septum site-determining protein MinD"
YP_005033633	392384437	NC_016618	Azospirillum brasilense Sp245| Bacteria; Proteobacteria; Alphaproteobacteria; Rhodospirillales; Rhodospirillaceae; Azospirillum.	AZOBR_p280016	complement(785631..786659)	"chromosome partitioning protein"
YP_004974420	374998922			
YP_004429712	332291103	NC_015496	Dokdonia sp. 4H-3-7-5| Bacteria; Bacteroidetes; Flavobacteriia; Flavobacteriales; Flavobacteriaceae; Dokdonia.	Krodi_0458	523916..524683	"chromosome partitioning protein ParA"
YP_001296029	150025203	NC_009613	Flavobacterium psychrophilum JIP02/86| Bacteria; Bacteroidetes; Flavobacteriia; Flavobacteriales; Flavobacteriaceae; Flavobacterium.	FP1131	450955..451722	"Chromosome partitioning protein ParA"
YP_001325628	150401862	NC_009635	Methanococcus aeolicus Nankai-3| Archaea; Euryarchaeota; Methanococci; Methanococcales; Methanococcaceae; Methanococcus.	Maeo_1440	1497055..1497807	"cobyrinic acid ac-diamide synthase"
YP_005676548	384463953	NC_017297	Clostridium botulinum F str. 230613| Bacteria; Firmicutes; Clostridia; Clostridiales; Clostridiaceae; Clostridium.	CBF_3833	complement(3984647..3985411)	"sporulation initiation inhibitor protein soj"
YP_006423908	390960151	NC_018014	Terriglobus roseus DSM 18391| Bacteria; Acidobacteria; Acidobacteriales; Acidobacteriaceae; Terriglobus.	Terro_4376	5198475..5199299	"chromosome partitioning ATPase"
YP_004078432	315445553	NC_014814	Mycobacterium gilvum Spyr1| Bacteria; Actinobacteria; Actinobacteridae; Actinomycetales; Corynebacterineae; Mycobacteriaceae; Mycobacterium.	Mspyr1_40100	complement(4168036..4168830)	"chromosome partitioning ATPase"
YP_001868792	186685596	NC_010628	Nostoc punctiforme PCC 73102| Bacteria; Cyanobacteria; Nostocales; Nostocaceae; Nostoc.	Npun_F5544	6847964..6849298	"cobyrinic acid a,c-diamide synthase"
YP_007335643	440228552	NC_020059	Rhizobium tropici CIAT 899| Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Rhizobiaceae; Rhizobium/Agrobacterium group; Rhizobium.	RTCIAT899_CH18695	complement(3829121..3829918)	"chromosome partitioning protein ParA"
YP_003670498	297529223	NC_014206	Geobacillus sp. C56-T3| Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae; Geobacillus.	GC56T3_0878	940188..940991	"septum site-determining protein MinD"
YP_005898913	385852399	NC_017516	Neisseria meningitidis H44/76| Bacteria; Proteobacteria; Betaproteobacteria; Neisseriales; Neisseriaceae; Neisseria.	NMBH4476_0189	188726..189499	"chromosome partitioning protein, ParA family"
YP_003654169	296271537	NC_014165	Thermobispora bispora DSM 43833| Bacteria; Actinobacteria; Actinobacteridae; Actinomycetales; Pseudonocardineae; Pseudonocardiaceae; Thermobispora.	Tbis_3589	complement(4184721..4185761)	"cobyrinic acid ac-diamide synthase"
YP_001633183	163858885	NC_010170	Bordetella petrii DSM 12804| Bacteria; Proteobacteria; Betaproteobacteria; Burkholderiales; Alcaligenaceae; Bordetella.	Bpet4565	4822280..4823236	"partition protein"
YP_005406011	383488333	NC_017050	Rickettsia prowazekii str. Katsinyian| Bacteria; Proteobacteria; Alphaproteobacteria; Rickettsiales; Rickettsiaceae; Rickettsieae; Rickettsia; typhus group.	M9Y_00275	65163..65930	"Soj family protein"
YP_006558297	399544989	NC_018268	Marinobacter sp. BSs20148| Bacteria; Proteobacteria; Gammaproteobacteria; Alteromonadales; Alteromonadaceae; Marinobacter.	MRBBS_1947	complement(2065587..2066918)	"iron-sulfur protein NUBPL"
NP_718163	24374120	NC_004347	Shewanella oneidensis MR-1| Bacteria; Proteobacteria; Gammaproteobacteria; Alteromonadales; Shewanellaceae; Shewanella.	SO_2577	2705402..2706211	"membrane ATPase that activates MinC MinD"
YP_202170	58583154	NC_006834	Xanthomonas oryzae pv. oryzae KACC 10331| Bacteria; Proteobacteria; Gammaproteobacteria; Xanthomonadales; Xanthomonadaceae; Xanthomonas.	XOO3531	3799683..3800531	"septum site-determining protein"
YP_003318778	269836550	NC_013523	Sphaerobacter thermophilus DSM 20745| Bacteria; Chloroflexi; Sphaerobacteridae; Sphaerobacterales; Sphaerobacterineae; Sphaerobacteraceae; Sphaerobacter.	Sthe_0518	588435..589700	"response regulator receiver protein"
YP_001023092	124262622			
YP_003732439	299770413	NC_014259	Acinetobacter oleivorans DR1| Bacteria; Proteobacteria; Gammaproteobacteria; Pseudomonadales; Moraxellaceae; Acinetobacter.	AOLE_10885	complement(2339434..2340216)	"Sporulation initiation inhibitor protein soj"
YP_008558992	651860021	NC_022361	Pseudomonas aeruginosa PAO581| Bacteria; Proteobacteria; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas.	M801_3221	3411200..3412015	"septum site-determining protein MinD"
YP_001679661	167629162	NC_010337	Heliobacterium modesticaldum Ice1| Bacteria; Firmicutes; Clostridia; Clostridiales; Heliobacteriaceae; Heliobacterium.	HM1_0915	complement(1079803..1080564)	"cobyrinic acid a,c-diamide synthase"
YP_007398124	447917556	NC_020209	Pseudomonas poae RE*1-1-14| Bacteria; Proteobacteria; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas.	H045_12815	2962044..2962856	"cell division inhibitor"
YP_074205	51891514	NC_006177	Symbiobacterium thermophilum IAM 14863| Bacteria; Firmicutes; Clostridia; Clostridiales; Clostridiales Family XVIII. Incertae Sedis; Symbiobacterium.	STH376	417199..418005	"septum site-determining protein"
YP_001776022	170730589	NC_010513	Xylella fastidiosa M12| Bacteria; Proteobacteria; Gammaproteobacteria; Xanthomonadales; Xanthomonadaceae; Xylella.	Xfasm12_1474	complement(1544086..1544907)	"chromosome partitioning protein"
YP_003060390	254294367	NC_012982	Hirschia baltica ATCC 49814| Bacteria; Proteobacteria; Alphaproteobacteria; Rhodobacterales; Hyphomonadaceae; Hirschia.	Hbal_2010	complement(2163123..2163998)	"ATPase MipZ"
YP_733351	113969558	NC_008321	Shewanella sp. MR-4| Bacteria; Proteobacteria; Gammaproteobacteria; Alteromonadales; Shewanellaceae; Shewanella.	Shewmr4_1214	complement(1415025..1415807)	"hypothetical protein"
YP_006851441	407935799	NC_018707	Propionibacterium acnes C1| Bacteria; Actinobacteria; Actinobacteridae; Actinomycetales; Propionibacterineae; Propionibacteriaceae; Propionibacterium.	PAC1_07285	complement(1513686..1514603)	"chromosome partitioning protein"
YP_007517324	461474886	NC_020245	Mycobacterium bovis BCG str. Korea 1168P| Bacteria; Actinobacteria; Actinobacteridae; Actinomycetales; Corynebacterineae; Mycobacteriaceae; Mycobacterium; Mycobacterium tuberculosis complex.	K60_040730	complement(3611825..3612421)	"soj/parA-related protein"
YP_004847358	347539933	NC_016002	Pseudogulbenkiania sp. NH8B| Bacteria; Proteobacteria; Betaproteobacteria; Neisseriales; Chromobacteriaceae; Pseudogulbenkiania.	NH8B_2129	complement(2218695..2220419)	"arsenite-activated ATPase ArsA"
YP_006529655	398356329			
NP_854205	31791712	NC_002945	Mycobacterium bovis AF2122/97| Bacteria; Actinobacteria; Actinobacteridae; Actinomycetales; Corynebacterineae; Mycobacteriaceae; Mycobacterium; Mycobacterium tuberculosis complex.	Mb0543	622057..623274	"hypothetical protein"
YP_004708040	339442035	NC_015737	Clostridium sp. SY8519| Bacteria; Firmicutes; Clostridia; Clostridiales; Clostridiaceae; Clostridium.	CXIVA_09710	1046272..1047039	"chromosome partitioning ATPase"
YP_005309048	392387419	NC_016934	Mycobacterium tuberculosis UT205| Bacteria; Actinobacteria; Actinobacteridae; Actinomycetales; Corynebacterineae; Mycobacteriaceae; Mycobacterium; Mycobacterium tuberculosis complex.	UDA_2787	3100138..3101901	"hypothetical protein"
YP_007743338	478467558			
YP_008731338	556562006			
YP_003639921	296132674	NC_014152	Thermincola potens JR| Bacteria; Firmicutes; Clostridia; Clostridiales; Peptococcaceae; Thermincola.	TherJR_1156	1228078..1228851	"Cobyrinic acid ac-diamide synthase"
YP_008111035	512657651			
YP_007314741	435853422	NC_019978	Halobacteroides halobius DSM 5150| Bacteria; Firmicutes; Clostridia; Halanaerobiales; Halobacteroidaceae; Halobacteroides.	Halha_0675	651718..652611	"ATPase involved in chromosome partitioning"
YP_006661530	403526643	NC_018531	Arthrobacter sp. Rue61a| Bacteria; Actinobacteria; Actinobacteridae; Actinomycetales; Micrococcineae; Micrococcaceae; Arthrobacter.	ARUE_c15790	1724053..1724952	"hypothetical protein"
YP_005963902	386045097	NC_017544	Listeria monocytogenes 10403S| Bacteria; Firmicutes; Bacilli; Bacillales; Listeriaceae; Listeria.	LMRG_01906	complement(2837276..2838037)	"chromosome partitioning protein"
YP_006025690	386329520	NC_017573	Serratia sp. AS13| Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacteriales; Enterobacteriaceae; Serratia.	SerAS13_2851	3035009..3035821	"septum site-determining protein MinD"
YP_959236	120554885	NC_008740	Marinobacter aquaeolei VT8| Bacteria; Proteobacteria; Gammaproteobacteria; Alteromonadales; Alteromonadaceae; Marinobacter.	Maqu_1968	complement(2196080..2196877)	"cobyrinic acid a,c-diamide synthase"
YP_007988602	501148281			
YP_001890670	187921638	NC_010676	Burkholderia phytofirmans PsJN| Bacteria; Proteobacteria; Betaproteobacteria; Burkholderiales; Burkholderiaceae; Burkholderia.	Bphyt_7011	complement(3391336..3391998)	"cobyrinic acid a,c-diamide synthase"
YP_006294178	387131288	NC_017856	Methylophaga frappieri| Bacteria; Proteobacteria; Gammaproteobacteria; Thiotrichales; Piscirickettsiaceae; Methylophaga.	Q7C_2357	2361805..2362515	"Cobyrinic acid a,c-diamide synthase"
YP_005804877	387825544			
YP_003405490	284167212			
YP_004491624	333918043	NC_015564	Amycolicicoccus subflavus DQS3-9A1| Bacteria; Actinobacteria; Actinobacteridae; Actinomycetales; Corynebacterineae; Mycobacteriaceae; Amycolicicoccus.	AS9A_0365	374348..375451	"hypothetical protein"
YP_007287605	433641846	NC_019965	Mycobacterium canettii CIPT 140070008| Bacteria; Actinobacteria; Actinobacteridae; Actinomycetales; Corynebacterineae; Mycobacteriaceae; Mycobacterium; Mycobacterium tuberculosis complex.	BN43_30832	1955259..1956215	"Putative initiation inhibitor protein"
YP_004973564	374998065	NC_016585	Azospirillum lipoferum 4B| Bacteria; Proteobacteria; Alphaproteobacteria; Rhodospirillales; Rhodospirillaceae; Azospirillum.	AZOLI_p10053	58227..59249	"putative chromosome partitioning ATPase"
NP_051365	11497239			
YP_003453640	289163502	NC_013861	Legionella longbeachae NSW150| Bacteria; Proteobacteria; Gammaproteobacteria; Legionellales; Legionellaceae; Legionella.	LLO_0158	complement(165599..166369)	"chromosome partitioning protein ParA"
YP_001923925	188580480	NC_010725	Methylobacterium populi BJ001| Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Methylobacteriaceae; Methylobacterium.	Mpop_1218	1305240..1306055	"septum site-determining protein MinD"
YP_008478665	534702854	NC_022198	Corynebacterium argentoratense DSM 44202| Bacteria; Actinobacteria; Actinobacteridae; Actinomycetales; Corynebacterineae; Corynebacteriaceae; Corynebacterium.	CARG_04500	895538..896413	"hypothetical protein"
YP_007181205	429219561	NC_019793	Deinococcus peraridilitoris DSM 19664| Bacteria; Deinococcus-Thermus; Deinococci; Deinococcales; Deinococcaceae; Deinococcus.	Deipe_1936	complement(1935839..1936588)	"chromosome partitioning ATPase"
YP_008591982	545643231	NC_022444	Desulfovibrio gigas DSM 1382 = ATCC 19364| Bacteria; Proteobacteria; Deltaproteobacteria; Desulfovibrionales; Desulfovibrionaceae; Desulfovibrio.	DGI_3097	3257455..3258324	"putative Cobyrinic acid ac-diamide synthase"
YP_006686078	404285181	NC_018588	Listeria monocytogenes SLCC2372| Bacteria; Firmicutes; Bacilli; Bacillales; Listeriaceae; Listeria.	LMOSLCC2372_2751	complement(2774318..2776042)	"arsenical pump-driving ATPase"
YP_007612739	471340026	NC_020559	Mycobacterium tuberculosis str. Erdman = ATCC 35801| Bacteria; Actinobacteria; Actinobacteridae; Actinomycetales; Corynebacterineae; Mycobacteriaceae; Mycobacterium; Mycobacterium tuberculosis complex.	ERDMAN_4298	complement(4387309..4388262)	"chromosome partitioning protein"
YP_002951327	239828703	NC_012793	Geobacillus sp. WCH70| Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae; Geobacillus.	GWCH70_3425	complement(3455032..3455793)	"cobyrinic acid ac-diamide synthase"
YP_004350922	330822094			
YP_004174803	320161579	NC_014960	Anaerolinea thermophila UNI-1| Bacteria; Chloroflexi; Anaerolineae; Anaerolineales; Anaerolineaceae; Anaerolinea.	ANT_21770	complement(2414281..2415105)	"putative chromosome partitioning protein ParA"
YP_005190738	378828006	NC_016812	Sinorhizobium fredii HH103| Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Rhizobiaceae; Sinorhizobium/Ensifer group; Sinorhizobium.	SFHH103_03421	complement(3704043..3705236)	"putative replication protein A"
YP_008969722	568266247	NC_023134	Paenibacillus larvae subsp. larvae DSM 25430| Bacteria; Firmicutes; Bacilli; Bacillales; Paenibacillaceae; Paenibacillus.	ERIC2_c41200	complement(4035546..4036319)	"sporulation initiation inhibitor protein Soj"
YP_005609404	384218238	NC_017249	Bradyrhizobium japonicum USDA 6| Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Bradyrhizobiaceae; Bradyrhizobium.	BJ6T_45490	4630459..4631382	"hypothetical protein"
YP_002380708	218442393			
YP_006378993	389871574	NC_017964	Advenella kashmirensis WT001| Bacteria; Proteobacteria; Betaproteobacteria; Burkholderiales; Alcaligenaceae.	TKWG_08045	complement(1390421..1391236)	"septum site-determining protein"
YP_001268593	148548491	NC_009512	Pseudomonas putida F1| Bacteria; Proteobacteria; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas.	Pput_3283	3691939..3692730	"cobyrinic acid a,c-diamide synthase"
YP_004112128	317051012	NC_014836	Desulfurispirillum indicum S5| Bacteria; Chrysiogenetes; Chrysiogenales; Chrysiogenaceae; Desulfurispirillum.	Selin_0832	complement(886081..887178)	"ParA/MinD-like ATPase"
YP_001802966	172036465	NC_010546	Cyanothece sp. ATCC 51142| Bacteria; Cyanobacteria; Oscillatoriophycideae; Chroococcales; Cyanothece.	cce_1550	complement(1555935..1557281)	"hypothetical protein"
YP_005389772	383479193			
YP_006044041	386345792	NC_017583	Spirochaeta thermophila DSM 6578| Bacteria; Spirochaetes; Spirochaetales; Spirochaetaceae; Spirochaeta.	Spith_0037	complement(38536..39690)	"Cobyrinic acid ac-diamide synthase"
YP_006623606	402574263	NC_018515	Desulfosporosinus meridiei DSM 13257| Bacteria; Firmicutes; Clostridia; Clostridiales; Peptococcaceae; Desulfosporosinus.	Desmer_3899	complement(4062428..4063291)	"chromosome partitioning ATPase"
YP_001685442	167647779	NC_010338	Caulobacter sp. K31| Bacteria; Proteobacteria; Alphaproteobacteria; Caulobacterales; Caulobacteraceae; Caulobacter.	Caul_3818	4139137..4139775	"cobyrinic acid ac-diamide synthase"
YP_001817465	182412399	NC_010571	Opitutus terrae PB90-1| Bacteria; Verrucomicrobia; Opitutae; Opitutales; Opitutaceae; Opitutus.	Oter_0575	693298..694131	"cobyrinic acid ac-diamide synthase"
YP_004025592	312792669	NC_014721	Caldicellulosiruptor kristjanssonii I77R1B| Bacteria; Firmicutes; Clostridia; Thermoanaerobacterales; Thermoanaerobacterales Family III. Incertae Sedis; Caldicellulosiruptor.	Calkr_0428	471379..472275	"cobyrinic acid ac-diamide synthase"
YP_002796997	226941923	NC_012559	Laribacter hongkongensis HLHK9| Bacteria; Proteobacteria; Betaproteobacteria; Neisseriales; Chromobacteriaceae; Laribacter.	LHK_03010	complement(2923348..2924130)	"Cobyrinic acid a,c-diamide synthase"
YP_854241	117621703			
YP_005806123	387826542			
YP_935957	119855354			
YP_004462037	332800538	NC_015519	Tepidanaerobacter acetatoxydans Re1| Bacteria; Firmicutes; Clostridia; Thermoanaerobacterales; Thermoanaerobacteraceae; Tepidanaerobacter.	TepRe1_2632	complement(2751484..2752260)	"cobyrinic acid ac-diamide synthase"
